Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Margin,Ship Days,Order Returned,Shipping TAT
933,IN-2015-62261,3/22/2015,3/27/2015,Standard Class,JL-15130,Jack Lebron,Consumer,Geelong,Victoria,Australia,Oceania,OFF-LA-10002806,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",20.466,2,0.1,8.826,40.932,50,5,No,Second Class
934,IN-2017-23908,9/14/2017,9/20/2017,Standard Class,KS-16300,Karen Seio,Corporate,Dhaka,Dhaka,Bangladesh,Central Asia,OFF-BI-10002329,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",88.11,3,0,44.01,264.33,66.66666666666666,6,No,Standard Class
935,IN-2015-75498,3/19/2015,3/22/2015,Second Class,JM-15265,Janet Molinari,Corporate,Melbourne,Victoria,Australia,Oceania,OFF-BI-10004589,Office Supplies,Binders,"Avery Binding Machine, Economy",175.824,4,0.1,7.704,703.296,74.99999999999999,3,No,Second Class
936,IN-2016-25231,5/17/2016,5/22/2016,Standard Class,SC-20695,Steve Chapman,Corporate,Durg,Chhattisgarh,India,Central Asia,OFF-LA-10000869,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",85.92,8,0,30,687.36,87.50000000000001,5,No,Second Class
937,IN-2016-45951,11/3/2016,11/7/2016,Standard Class,JG-15115,Jack Garza,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,OFF-EN-10000315,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",47.88,3,0,9.09,143.64000000000001,66.66666666666667,4,No,Second Class
938,ID-2018-42584,3/6/2018,3/11/2018,Standard Class,JB-16000,Joy Bell-,Consumer,Mandurah,Western Australia,Australia,Oceania,FUR-FU-10000422,Furniture,Furnishings,"Deflect-O Photo Frame, Black",373.68,8,0.1,-4.32,2989.44,87.50000000000001,5,No,Second Class
939,ID-2018-42584,3/6/2018,3/11/2018,Standard Class,JB-16000,Joy Bell-,Consumer,Mandurah,Western Australia,Australia,Oceania,OFF-AR-10003461,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase",46.872,2,0.1,19.752,93.744,50,5,No,Second Class
940,ID-2015-58250,10/27/2015,11/2/2015,Standard Class,TS-21160,Theresa Swint,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,OFF-PA-10004260,Office Supplies,Paper,"Xerox Memo Slips, Recycled",14.784,2,0.45,-2.196,29.568,50,6,No,Standard Class
941,ID-2015-58250,10/27/2015,11/2/2015,Standard Class,TS-21160,Theresa Swint,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,OFF-LA-10002630,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",17.2755,3,0.45,-9.4545,51.8265,66.66666666666666,6,No,Standard Class
942,ID-2015-58250,10/27/2015,11/2/2015,Standard Class,TS-21160,Theresa Swint,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",1402.29,4,0.25,411.33,5609.16,75,6,No,Standard Class
943,ID-2015-58250,10/27/2015,11/2/2015,Standard Class,TS-21160,Theresa Swint,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,FUR-FU-10003447,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",75.78,4,0.25,15.06,303.12,75,6,No,Standard Class
944,IN-2017-33400,6/9/2017,6/14/2017,Standard Class,TB-21625,Trudy Brown,Consumer,Wagga Wagga,New South Wales,Australia,Oceania,FUR-TA-10000222,Furniture,Tables,"Bevis Training Table, Adjustable Height",1180.095,5,0.3,151.695,5900.475,80,5,No,Second Class
945,IN-2016-68358,6/8/2016,6/12/2016,Standard Class,ML-18265,Muhammed Lee,Consumer,Nellore,Andhra Pradesh,India,Central Asia,TEC-MA-10001711,Technology,Machines,"Konica Phone, White",84.6,1,0,20.28,84.6,0,4,No,Second Class
946,IN-2016-68358,6/8/2016,6/12/2016,Standard Class,ML-18265,Muhammed Lee,Consumer,Nellore,Andhra Pradesh,India,Central Asia,FUR-BO-10000402,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional",438.84,3,0,65.79,1316.52,66.66666666666667,4,No,Second Class
947,ID-2018-19225,12/1/2018,12/5/2018,Standard Class,HL-15040,Hunter Lopez,Consumer,Bogor,Jawa Barat,Indonesia,Southeast Asia,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Premium",53.9964,6,0.47,-13.3236,323.9784,83.33333333333334,4,No,Second Class
948,ID-2018-19225,12/1/2018,12/5/2018,Standard Class,HL-15040,Hunter Lopez,Consumer,Bogor,Jawa Barat,Indonesia,Southeast Asia,TEC-CO-10000208,Technology,Copiers,"Brother Wireless Fax, Color",1414.53,4,0.07,-106.47,5658.12,75,4,No,Second Class
949,IN-2017-33785,6/6/2017,6/12/2017,Standard Class,BT-11680,Brian Thompson,Consumer,Mudanjiang,Heilongjiang,China,North Asia,FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",144.72,1,0,24.6,144.72,0,6,No,Standard Class
950,IN-2017-33785,6/6/2017,6/12/2017,Standard Class,BT-11680,Brian Thompson,Consumer,Mudanjiang,Heilongjiang,China,North Asia,FUR-BO-10000195,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",248.22,2,0,96.78,496.44,50,6,No,Standard Class
951,IN-2017-60812,6/11/2017,6/13/2017,First Class,RO-19780,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-LA-10001803,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable",16.632,2,0.1,0.552,33.264,50,2,No,First Class
952,IN-2017-60812,6/11/2017,6/13/2017,First Class,RO-19780,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-PH-10000297,Technology,Phones,"Apple Office Telephone, with Caller ID",58.752,1,0.1,18.912,58.752,0,2,No,First Class
953,IN-2017-60812,6/11/2017,6/13/2017,First Class,RO-19780,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-ST-10001753,Office Supplies,Storage,"Eldon Shelving, Industrial",308.07,7,0.1,17.01,2156.49,85.71428571428572,2,No,First Class
954,IN-2017-60812,6/11/2017,6/13/2017,First Class,RO-19780,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-EN-10002757,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",128.304,3,0.1,5.634,384.91200000000003,66.66666666666667,2,No,First Class
955,IN-2017-60812,6/11/2017,6/13/2017,First Class,RO-19780,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-SU-10004306,Office Supplies,Supplies,"Kleencut Trimmer, Steel",110.241,3,0.1,-7.389,330.723,66.66666666666667,2,No,First Class
956,IN-2017-60812,6/11/2017,6/13/2017,First Class,RO-19780,Rose O'Brian,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-PA-10003381,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",125.793,3,0.1,20.943,377.379,66.66666666666666,2,No,First Class
957,IN-2016-63080,2/3/2016,2/9/2016,Standard Class,SV-20365,Seth Vernon,Consumer,Hefei,Anhui,China,North Asia,OFF-ST-10002834,Office Supplies,Storage,"Smead File Cart, Single Width",773.28,6,0,162.36,4639.68,83.33333333333334,6,No,Standard Class
958,IN-2016-63080,2/3/2016,2/9/2016,Standard Class,SV-20365,Seth Vernon,Consumer,Hefei,Anhui,China,North Asia,TEC-PH-10004680,Technology,Phones,"Samsung Speaker Phone, with Caller ID",1109.16,9,0,498.96,9982.44,88.88888889,6,No,Standard Class
959,IN-2016-63080,2/3/2016,2/9/2016,Standard Class,SV-20365,Seth Vernon,Consumer,Hefei,Anhui,China,North Asia,OFF-ST-10003150,Office Supplies,Storage,"Smead Lockers, Wire Frame",1184.94,6,0,130.32,7109.64,83.33333333333334,6,No,Standard Class
960,IN-2016-63080,2/3/2016,2/9/2016,Standard Class,SV-20365,Seth Vernon,Consumer,Hefei,Anhui,China,North Asia,OFF-BI-10002881,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",244.8,5,0,4.8,1224,80,6,No,Standard Class
961,IN-2015-30502,10/1/2015,10/7/2015,Standard Class,Co-12640,Corey-Lock,Consumer,Nagasaki,Nagasaki,Japan,North Asia,OFF-SU-10003834,Office Supplies,Supplies,"Stiletto Shears, High Speed",144.27,3,0,54.81,432.81000000000006,66.66666666666667,6,No,Standard Class
962,IN-2015-30502,10/1/2015,10/7/2015,Standard Class,Co-12640,Corey-Lock,Consumer,Nagasaki,Nagasaki,Japan,North Asia,FUR-CH-10002626,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",251.73,3,0,123.3,755.1899999999999,66.66666666666666,6,No,Standard Class
963,IN-2015-53770,8/27/2015,8/31/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,Mangalore,Karnataka,India,Central Asia,OFF-LA-10002703,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",10.26,1,0,3.99,10.26,0,4,No,Second Class
964,IN-2017-29340,12/7/2017,12/8/2017,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",105.96,4,0,33.84,423.84,75,1,No,First Class
965,IN-2017-29340,12/7/2017,12/8/2017,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,OFF-PA-10004268,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",208.11,7,0,14.49,1456.77,85.71428571428571,1,No,First Class
966,IN-2017-29340,12/7/2017,12/8/2017,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,TEC-MA-10003330,Technology,Machines,"Panasonic Receipt Printer, Wireless",483.6,4,0,28.92,1934.4,75.00000000000001,1,No,First Class
967,IN-2017-29340,12/7/2017,12/8/2017,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,TEC-MA-10002871,Technology,Machines,"Panasonic Receipt Printer, Red",236.1,2,0,73.14,472.2,50,1,No,First Class
968,IN-2017-29340,12/7/2017,12/8/2017,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Premium",33.96,2,0,11.52,67.92,50,1,No,First Class
969,IN-2018-56206,6/24/2018,6/28/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,Sydney,New South Wales,Australia,Oceania,FUR-BO-10001471,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",5486.67,14,0.1,2316.51,76813.38,92.85714285714286,4,No,Second Class
970,IN-2018-56206,6/24/2018,6/28/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,Sydney,New South Wales,Australia,Oceania,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",1236.465,3,0.1,-96.255,3709.3949999999995,66.66666666666666,4,No,Second Class
971,IN-2017-38034,9/18/2017,9/20/2017,First Class,DB-13210,Dean Braden,Consumer,Hangu,Tianjin,China,North Asia,FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal",364.59,3,0,153.09,1093.77,66.66666666666667,2,No,First Class
972,IN-2017-38034,9/18/2017,9/20/2017,First Class,DB-13210,Dean Braden,Consumer,Hangu,Tianjin,China,North Asia,OFF-BI-10003806,Office Supplies,Binders,"Avery Index Tab, Clear",18.99,3,0,9.09,56.97,66.66666666666667,2,No,First Class
973,ID-2018-21570,5/16/2018,5/16/2018,Same Day,RM-19750,Roland Murray,Consumer,Gold Coast,Queensland,Australia,Oceania,TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",305.532,2,0.1,-6.828,611.064,50,0,No,Same day
974,ID-2018-21570,5/16/2018,5/16/2018,Same Day,RM-19750,Roland Murray,Consumer,Gold Coast,Queensland,Australia,Oceania,OFF-BI-10002278,Office Supplies,Binders,"Ibico Binder Covers, Economy",85.995,7,0.1,16.065,601.965,85.71428571428571,0,No,Same day
975,ID-2016-12673,8/16/2016,8/19/2016,First Class,KN-16390,Katherine Nockton,Corporate,Canberra,Australian Capital Territory,Australia,Oceania,FUR-BO-10003206,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",117.558,1,0.4,-58.782,117.558,0,3,No,Second Class
976,ID-2016-35843,9/18/2016,9/18/2016,Same Day,TB-21175,Thomas Boland,Corporate,Depok,Jawa Barat,Indonesia,Southeast Asia,OFF-BI-10001266,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",74.9988,3,0.17,-1.8612,224.9964,66.66666666666666,0,No,Same day
977,IN-2015-47589,7/21/2015,7/23/2015,First Class,TH-21550,Tracy Hopkins,Home Office,Melbourne,Victoria,Australia,Oceania,FUR-FU-10003420,Furniture,Furnishings,"Deflect-O Door Stop, Durable",36.882,1,0.1,12.702,36.882,0,2,No,First Class
978,IN-2015-47589,7/21/2015,7/23/2015,First Class,TH-21550,Tracy Hopkins,Home Office,Melbourne,Victoria,Australia,Oceania,TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",262.278,2,0.1,101.958,524.556,50,2,No,First Class
979,IN-2015-47589,7/21/2015,7/23/2015,First Class,TH-21550,Tracy Hopkins,Home Office,Melbourne,Victoria,Australia,Oceania,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",176.256,4,0.1,-11.784,705.024,75,2,No,First Class
980,IN-2016-79418,6/21/2016,6/21/2016,Same Day,TH-21100,Thea Hendricks,Consumer,Port Moresby,National Capital,Papua New Guinea,Oceania,FUR-FU-10000394,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",117.072,3,0.2,39.492,351.216,66.66666666666666,0,No,Same day
981,ID-2016-23516,9/25/2016,10/2/2016,Standard Class,PV-18985,Paul Van Hugh,Home Office,Ulsan,Ulsan,South Korea,North Asia,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",166.74,2,0.5,-40.02,333.48,50,7,No,Standard Class
982,IN-2017-17524,12/11/2017,12/18/2017,Standard Class,GM-14440,Gary McGarr,Consumer,Delhi,Delhi,India,Central Asia,OFF-ST-10001186,Office Supplies,Storage,"Rogers Trays, Industrial",248.64,4,0,84.48,994.56,75,7,No,Standard Class
983,ID-2016-79621,9/4/2016,9/9/2016,Standard Class,AS-10045,Aaron Smayling,Corporate,Probolinggo,Jawa Timur,Indonesia,Southeast Asia,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",670.14,2,0.27,-128.52,1340.28,50,5,No,Second Class
984,IN-2018-32651,8/26/2018,8/28/2018,Second Class,JO-15280,Jas O'Carroll,Consumer,Kalyan,Maharashtra,India,Central Asia,TEC-AC-10001500,Technology,Accessories,"Logitech Memory Card, Erganomic",607.14,6,0,36.36,3642.84,83.33333333333334,2,No,First Class
985,ID-2017-10972,7/25/2017,7/30/2017,Standard Class,LW-17125,Liz Willingham,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,FUR-CH-10003846,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",528.57,4,0.25,-176.19,2114.28,75,5,No,Second Class
986,IN-2017-11357,2/8/2017,2/12/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,Bihar Sharif,Bihar,India,Central Asia,OFF-ST-10004382,Office Supplies,Storage,"Tenex Folders, Industrial",142.2,6,0,29.7,853.1999999999999,83.33333333333334,4,No,Second Class
987,IN-2017-11357,2/8/2017,2/12/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,Bihar Sharif,Bihar,India,Central Asia,FUR-FU-10003052,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",159.12,3,0,60.39,477.36,66.66666666666666,4,No,Second Class
988,IN-2017-11357,2/8/2017,2/12/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,Bihar Sharif,Bihar,India,Central Asia,FUR-CH-10001138,Furniture,Chairs,"Office Star Swivel Stool, Black",514.53,3,0,210.87,1543.59,66.66666666666666,4,No,Second Class
989,ID-2018-57501,6/19/2018,6/22/2018,First Class,DM-13015,Darrin Martin,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-ST-10000103,Office Supplies,Storage,"Smead Lockers, Industrial",875.16,8,0.45,-493.32,7001.28,87.5,3,No,Second Class
990,ID-2018-57501,6/19/2018,6/22/2018,First Class,DM-13015,Darrin Martin,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-BI-10001324,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",27.4125,5,0.15,-1.3875,137.0625,80,3,No,Second Class
991,IN-2015-28087,11/4/2015,11/6/2015,Second Class,DP-13105,Dave Poirier,Corporate,Gold Coast,Queensland,Australia,Oceania,OFF-LA-10000861,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",35.397,3,0.1,13.347,106.191,66.66666666666667,2,No,First Class
992,IN-2015-28087,11/4/2015,11/6/2015,Second Class,DP-13105,Dave Poirier,Corporate,Gold Coast,Queensland,Australia,Oceania,OFF-AP-10004246,Office Supplies,Appliances,"Breville Stove, Red",2526.93,5,0.1,561.48,12634.65,80,2,No,First Class
993,IN-2015-28087,11/4/2015,11/6/2015,Second Class,DP-13105,Dave Poirier,Corporate,Gold Coast,Queensland,Australia,Oceania,FUR-CH-10003232,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",2544.372,6,0.1,621.792,15266.232,83.33333333333334,2,No,First Class
994,ID-2018-36935,8/9/2018,8/10/2018,First Class,JC-15340,Jasper Cacioppo,Consumer,Bandung,Jawa Barat,Indonesia,Southeast Asia,OFF-LA-10001764,Office Supplies,Labels,"Avery Round Labels, Adjustable",8.0136,3,0.47,-6.3864,24.0408,66.66666666666666,1,No,First Class
995,IN-2015-32399,10/17/2015,10/22/2015,Standard Class,AT-10735,Annie Thurman,Consumer,Singapore,Singapore,Singapore,Southeast Asia,OFF-PA-10003878,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium",94.2,2,0,24.48,188.4,50,5,No,Second Class
996,IN-2015-32399,10/17/2015,10/22/2015,Standard Class,AT-10735,Annie Thurman,Consumer,Singapore,Singapore,Singapore,Southeast Asia,OFF-SU-10004198,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",47.82,2,0,6.18,95.64,50,5,No,Second Class
997,IN-2018-52916,2/12/2018,2/18/2018,Standard Class,RD-19660,Robert Dilbeck,Home Office,Sydney,New South Wales,Australia,Oceania,OFF-AR-10000681,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",267.3,6,0.1,11.88,1603.8000000000002,83.33333333333334,6,No,Standard Class
998,IN-2016-58152,1/1/2018,1/7/2018,Standard Class,AA-10315,Alex Avila,Consumer,Agra,Uttar Pradesh,India,Central Asia,FUR-BO-10000961,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",499.44,4,0,179.76,1997.76,75,6,No,Standard Class
999,IN-2018-11294,8/25/2018,8/29/2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,Melbourne,Victoria,Australia,Oceania,TEC-AC-10001735,Technology,Accessories,"Logitech Mouse, Bluetooth",26.352,1,0.1,1.152,26.352,0,4,No,Second Class
1000,IN-2018-11294,8/25/2018,8/29/2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,Melbourne,Victoria,Australia,Oceania,OFF-EN-10002540,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",24.192,2,0.1,6.132,48.384,50,4,No,Second Class
1001,ID-2018-64165,12/3/2018,12/5/2018,Second Class,CG-12520,Claire Gute,Consumer,Darwin,Northern Territory,Australia,Oceania,OFF-EN-10000296,Office Supplies,Envelopes,"Cameo Business Envelopes, Security-Tint",91.53,6,0.1,-2.07,549.1800000000001,83.33333333333334,2,No,First Class
1002,ID-2018-64165,12/3/2018,12/5/2018,Second Class,CG-12520,Claire Gute,Consumer,Darwin,Northern Territory,Australia,Oceania,OFF-AP-10002128,Office Supplies,Appliances,"Breville Toaster, White",202.095,3,0.1,89.775,606.285,66.66666666666666,2,No,First Class
1003,ID-2018-64165,12/3/2018,12/5/2018,Second Class,CG-12520,Claire Gute,Consumer,Darwin,Northern Territory,Australia,Oceania,OFF-AP-10000534,Office Supplies,Appliances,"KitchenAid Toaster, Silver",464.778,6,0.1,98.118,2788.668,83.33333333333334,2,No,First Class
1004,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,OFF-PA-10004946,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",67.92,2,0,14.94,135.84,50,3,No,Second Class
1005,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,OFF-AR-10001043,Office Supplies,Art,"BIC Pens, Blue",99.96,7,0,25.83,699.7199999999999,85.71428571428571,3,No,Second Class
1006,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,OFF-FA-10002636,Office Supplies,Fasteners,"Accos Staples, 12 Pack",31.14,3,0,2.43,93.42,66.66666666666666,3,No,Second Class
1007,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,OFF-AP-10001567,Office Supplies,Appliances,"Breville Blender, White",454.95,5,0,190.95,2274.75,80,3,No,Second Class
1008,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,TEC-PH-10003772,Technology,Phones,"Cisco Headset, Cordless",182.58,2,0,43.8,365.16,50,3,No,Second Class
1009,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",154.26,3,0,60.12,462.78,66.66666666666666,3,No,Second Class
1010,IN-2018-24384,4/22/2018,4/25/2018,Second Class,RB-19360,Raymond Buch,Consumer,Gongzhuling,Jilin,China,North Asia,FUR-BO-10002819,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",858.06,7,0,248.64,6006.42,85.71428571428572,3,No,Second Class
1011,IN-2017-63773,6/1/2017,6/3/2017,First Class,VS-21820,Vivek Sundaresam,Consumer,Zigong,Sichuan,China,North Asia,OFF-BI-10003874,Office Supplies,Binders,"Avery Index Tab, Clear",23.16,4,0,4.08,92.64,75,2,No,First Class
1012,IN-2017-63773,6/1/2017,6/3/2017,First Class,VS-21820,Vivek Sundaresam,Consumer,Zigong,Sichuan,China,North Asia,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",1455.12,4,0,116.4,5820.48,75,2,No,First Class
1013,IN-2017-63773,6/1/2017,6/3/2017,First Class,VS-21820,Vivek Sundaresam,Consumer,Zigong,Sichuan,China,North Asia,OFF-PA-10004185,Office Supplies,Paper,"SanDisk Message Books, Recycled",71.19,3,0,21.33,213.57,66.66666666666666,2,No,First Class
1014,IN-2017-63773,6/1/2017,6/3/2017,First Class,VS-21820,Vivek Sundaresam,Consumer,Zigong,Sichuan,China,North Asia,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",96,2,0,6.72,192,50,2,No,First Class
1015,IN-2016-30572,11/2/2016,11/6/2016,Standard Class,TB-21595,Troy Blackwell,Consumer,Shanwei,Guangdong,China,North Asia,FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",914.28,2,0,91.38,1828.56,50,4,Yes,Second Class
1016,IN-2016-30572,11/2/2016,11/6/2016,Standard Class,TB-21595,Troy Blackwell,Consumer,Shanwei,Guangdong,China,North Asia,OFF-BI-10003784,Office Supplies,Binders,"Ibico Index Tab, Economy",62.46,6,0,28.62,374.76,83.33333333333334,4,Yes,Second Class
